ESTACIO,CODI_CONTAMINANT,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,DATA
44,8,13.0,10.0,12.0,12.0,11.0,14.0,22.0,53.0,69.0,46.0,38.0,45.0,62.0,52.0,50.0,49.0,60.0,86.0,88.0,59.0,45.0,36.0,35.0,60.0,2019-10-02
44,8,49.0,39.0,26.0,18.0,8.0,6.0,13.0,23.0,32.0,33.0,45.0,36.0,26.0,37.0,46.0,50.0,51.0,55.0,52.0,51.0,57.0,49.0,64.0,74.0,2019-10-03
44,8,83.0,63.0,47.0,42.0,30.0,32.0,41.0,51.0,60.0,57.0,52.0,48.0,51.0,36.0,35.0,51.0,77.0,55.0,41.0,36.0,48.0,67.0,54.0,25.0,2019-10-04
44,8,66.0,56.0,34.0,37.0,27.0,30.0,27.0,39.0,32.0,21.0,31.0,20.0,25.0,22.0,37.0,27.0,28.0,32.0,52.0,37.0,41.0,53.0,40.0,28.0,2019-10-05
44,8,38.0,30.0,50.0,57.0,52.0,50.0,41.0,26.0,23.0,25.0,24.0,16.0,16.0,21.0,23.0,30.0,25.0,29.0,21.0,26.0,25.0,24.0,20.0,23.0,2019-10-06
44,8,21.0,19.0,17.0,14.0,12.0,14.0,23.0,43.0,58.0,48.0,41.0,39.0,35.0,39.0,35.0,35.0,75.0,60.0,59.0,69.0,93.0,86.0,86.0,72.0,2019-10-07
44,8,50.0,25.0,38.0,44.0,51.0,54.0,59.0,74.0,79.0,90.0,78.0,47.0,34.0,28.0,23.0,22.0,25.0,31.0,44.0,51.0,48.0,46.0,44.0,57.0,2019-10-08
44,8,53.0,40.0,35.0,28.0,37.0,38.0,57.0,72.0,81.0,73.0,61.0,64.0,29.0,24.0,38.0,39.0,63.0,67.0,36.0,38.0,31.0,26.0,24.0,24.0,2019-10-09
44,8,22.0,27.0,21.0,20.0,21.0,18.0,16.0,36.0,59.0,75.0,71.0,60.0,64.0,60.0,39.0,33.0,36.0,44.0,47.0,62.0,57.0,39.0,29.0,17.0,2019-10-10
44,8,28.0,34.0,22.0,29.0,23.0,26.0,27.0,48.0,76.0,55.0,79.0,61.0,54.0,54.0,61.0,57.0,47.0,38.0,43.0,45.0,53.0,58.0,73.0,17.0,2019-10-11
44,8,63.0,60.0,49.0,41.0,43.0,47.0,55.0,55.0,55.0,47.0,37.0,48.0,65.0,69.0,58.0,43.0,45.0,42.0,24.0,31.0,22.0,21.0,22.0,29.0,2019-10-12
44,8,19.0,24.0,25.0,20.0,15.0,10.0,14.0,22.0,22.0,21.0,17.0,16.0,15.0,13.0,11.0,9.0,13.0,13.0,18.0,18.0,24.0,19.0,20.0,15.0,2019-10-13
44,8,9.0,10.0,11.0,7.0,6.0,13.0,27.0,41.0,62.0,71.0,74.0,64.0,56.0,45.0,56.0,52.0,71.0,78.0,81.0,75.0,71.0,54.0,58.0,13.0,2019-10-14
44,8,42.0,31.0,4.0,3.0,3.0,3.0,8.0,22.0,34.0,30.0,26.0,19.0,22.0,24.0,22.0,24.0,24.0,34.0,43.0,45.0,35.0,43.0,52.0,58.0,2019-10-15
44,8,41.0,41.0,42.0,42.0,15.0,18.0,40.0,76.0,72.0,66.0,55.0,32.0,59.0,40.0,26.0,27.0,36.0,39.0,51.0,63.0,58.0,45.0,35.0,31.0,2019-10-16
44,8,34.0,25.0,31.0,57.0,65.0,47.0,47.0,86.0,100.0,98.0,154.0,70.0,40.0,61.0,45.0,47.0,49.0,39.0,63.0,80.0,85.0,54.0,36.0,51.0,2019-10-17
44,8,55.0,31.0,27.0,25.0,17.0,13.0,20.0,61.0,38.0,30.0,42.0,43.0,44.0,63.0,57.0,48.0,28.0,23.0,29.0,48.0,60.0,55.0,64.0,74.0,2019-10-18
44,8,84.0,79.0,73.0,72.0,67.0,62.0,58.0,63.0,74.0,84.0,64.0,45.0,48.0,34.0,20.0,16.0,16.0,16.0,18.0,34.0,41.0,44.0,51.0,41.0,2019-10-19
44,8,43.0,51.0,58.0,68.0,26.0,18.0,9.0,13.0,15.0,16.0,15.0,11.0,12.0,11.0,13.0,10.0,11.0,15.0,22.0,21.0,23.0,18.0,22.0,21.0,2019-10-20
44,8,26.0,22.0,13.0,6.0,7.0,12.0,19.0,52.0,55.0,58.0,59.0,54.0,54.0,57.0,54.0,63.0,66.0,60.0,69.0,70.0,50.0,43.0,46.0,53.0,2019-10-21
44,8,41.0,20.0,23.0,20.0,16.0,19.0,20.0,45.0,46.0,39.0,30.0,11.0,7.0,110.0,63.0,57.0,26.0,24.0,31.0,20.0,19.0,12.0,13.0,23.0,2019-10-22
44,8,7.0,10.0,4.0,3.0,7.0,22.0,47.0,67.0,80.0,88.0,90.0,95.0,53.0,38.0,31.0,28.0,39.0,41.0,52.0,48.0,53.0,62.0,58.0,42.0,2019-10-23
44,8,29.0,26.0,24.0,35.0,42.0,42.0,49.0,68.0,80.0,83.0,52.0,48.0,29.0,22.0,22.0,22.0,30.0,32.0,31.0,33.0,44.0,51.0,23.0,35.0,2019-10-24
44,8,63.0,62.0,13.0,6.0,9.0,23.0,32.0,63.0,74.0,52.0,42.0,38.0,41.0,44.0,50.0,94.0,79.0,81.0,76.0,81.0,77.0,61.0,80.0,26.0,2019-10-25
44,8,73.0,69.0,56.0,58.0,60.0,61.0,64.0,68.0,74.0,73.0,55.0,37.0,26.0,38.0,25.0,26.0,20.0,26.0,30.0,45.0,47.0,63.0,59.0,77.0,2019-10-26
44,8,82.0,79.0,24.0,46.0,49.0,43.0,50.0,51.0,53.0,63.0,45.0,54.0,36.0,45.0,25.0,23.0,25.0,25.0,37.0,47.0,60.0,82.0,83.0,78.0,2019-10-27
44,8,75.0,71.0,40.0,31.0,12.0,32.0,56.0,68.0,80.0,67.0,62.0,67.0,48.0,53.0,56.0,54.0,70.0,71.0,80.0,89.0,82.0,57.0,50.0,44.0,2019-10-28
44,8,40.0,32.0,29.0,20.0,24.0,15.0,18.0,67.0,76.0,62.0,34.0,40.0,52.0,87.0,78.0,79.0,79.0,86.0,86.0,87.0,103.0,102.0,97.0,88.0,2019-10-29
44,8,79.0,69.0,63.0,61.0,58.0,61.0,68.0,82.0,98.0,133.0,152.0,138.0,98.0,79.0,89.0,73.0,78.0,78.0,98.0,116.0,84.0,54.0,48.0,46.0,2019-10-30
44,8,36.0,22.0,13.0,13.0,19.0,22.0,40.0,62.0,82.0,99.0,60.0,77.0,76.0,60.0,65.0,77.0,66.0,88.0,94.0,91.0,87.0,77.0,42.0,38.0,2019-10-31
44,10,14.0,11.0,11.0,17.0,16.0,15.0,17.0,23.0,29.0,39.0,35.0,34.0,35.0,31.0,32.0,34.0,33.0,32.0,32.0,35.0,40.0,43.0,41.0,18.0,2019-10-01
44,10,22.0,7.0,2.0,8.0,7.0,9.0,11.0,19.0,31.0,37.0,23.0,27.0,31.0,33.0,33.0,28.0,27.0,22.0,27.0,25.0,25.0,21.0,22.0,28.0,2019-10-02
44,10,21.0,17.0,12.0,4.0,1.0,1.0,2.0,6.0,14.0,23.0,22.0,23.0,26.0,29.0,36.0,29.0,27.0,20.0,22.0,19.0,19.0,19.0,24.0,25.0,2019-10-03
44,10,23.0,20.0,15.0,14.0,12.0,12.0,14.0,17.0,23.0,28.0,32.0,39.0,32.0,21.0,11.0,9.0,25.0,41.0,20.0,22.0,23.0,28.0,22.0,58.0,2019-10-04
44,10,24.0,27.0,24.0,17.0,19.0,15.0,13.0,14.0,19.0,25.0,24.0,21.0,17.0,15.0,18.0,21.0,23.0,27.0,29.0,30.0,28.0,30.0,30.0,46.0,2019-10-05
44,10,26.0,23.0,24.0,26.0,27.0,27.0,27.0,29.0,26.0,26.0,25.0,21.0,18.0,19.0,18.0,20.0,20.0,21.0,22.0,20.0,20.0,19.0,19.0,19.0,2019-10-06
44,10,19.0,13.0,10.0,10.0,10.0,8.0,2.0,16.0,30.0,25.0,26.0,30.0,34.0,41.0,34.0,27.0,34.0,32.0,32.0,41.0,45.0,41.0,43.0,44.0,2019-10-07
44,10,29.0,26.0,23.0,20.0,20.0,18.0,20.0,26.0,38.0,46.0,50.0,37.0,31.0,31.0,32.0,38.0,39.0,35.0,30.0,29.0,31.0,31.0,28.0,27.0,2019-10-08
44,10,25.0,26.0,21.0,21.0,22.0,21.0,23.0,30.0,36.0,40.0,32.0,36.0,69.0,40.0,76.0,30.0,27.0,29.0,16.0,12.0,11.0,12.0,12.0,30.0,2019-10-09
44,10,10.0,10.0,9.0,9.0,12.0,12.0,12.0,13.0,21.0,30.0,29.0,24.0,32.0,26.0,19.0,21.0,20.0,27.0,24.0,25.0,25.0,26.0,28.0,53.0,2019-10-10
44,10,27.0,28.0,25.0,26.0,35.0,34.0,27.0,28.0,38.0,46.0,45.0,48.0,38.0,36.0,40.0,36.0,35.0,31.0,30.0,26.0,26.0,29.0,28.0,22.0,2019-10-11
44,10,21.0,25.0,25.0,17.0,11.0,12.0,24.0,25.0,23.0,26.0,25.0,22.0,23.0,25.0,26.0,20.0,21.0,22.0,19.0,19.0,21.0,18.0,20.0,18.0,2019-10-12
44,10,17.0,16.0,15.0,17.0,19.0,22.0,22.0,16.0,20.0,24.0,25.0,24.0,27.0,31.0,31.0,29.0,28.0,29.0,30.0,27.0,26.0,28.0,25.0,27.0,2019-10-13
44,10,26.0,27.0,24.0,24.0,20.0,21.0,23.0,27.0,36.0,50.0,52.0,51.0,41.0,40.0,45.0,46.0,48.0,51.0,49.0,34.0,35.0,32.0,24.0,20.0,2019-10-14
44,10,30.0,20.0,3.0,1.0,1.0,1.0,3.0,6.0,10.0,11.0,10.0,13.0,14.0,16.0,12.0,17.0,19.0,16.0,15.0,15.0,16.0,14.0,19.0,21.0,2019-10-15
44,10,22.0,14.0,14.0,11.0,4.0,3.0,6.0,11.0,15.0,21.0,19.0,18.0,31.0,42.0,35.0,23.0,24.0,23.0,23.0,24.0,23.0,23.0,18.0,28.0,2019-10-16
44,10,15.0,8.0,6.0,13.0,14.0,8.0,15.0,32.0,52.0,56.0,92.0,76.0,34.0,36.0,33.0,23.0,20.0,20.0,31.0,39.0,35.0,17.0,10.0,18.0,2019-10-17
44,10,23.0,21.0,21.0,17.0,20.0,12.0,12.0,18.0,17.0,21.0,24.0,25.0,28.0,33.0,34.0,26.0,25.0,26.0,32.0,30.0,20.0,18.0,19.0,18.0,2019-10-18
44,10,50.0,33.0,22.0,22.0,25.0,29.0,26.0,24.0,35.0,50.0,52.0,43.0,39.0,35.0,21.0,22.0,18.0,21.0,24.0,24.0,24.0,27.0,33.0,33.0,2019-10-19
44,10,37.0,33.0,30.0,39.0,30.0,24.0,27.0,27.0,27.0,31.0,32.0,24.0,7.0,11.0,16.0,1.0,1.0,4.0,14.0,19.0,20.0,19.0,22.0,17.0,2019-10-20
44,10,15.0,16.0,9.0,2.0,4.0,4.0,6.0,8.0,12.0,27.0,30.0,34.0,27.0,31.0,31.0,37.0,40.0,23.0,12.0,9.0,16.0,22.0,19.0,34.0,2019-10-21
44,10,10.0,5.0,9.0,9.0,8.0,12.0,9.0,10.0,7.0,7.0,115.0,54.0,19.0,21.0,21.0,15.0,17.0,12.0,22.0,36.0,43.0,48.0,46.0,28.0,2019-10-22
44,10,2.0,1.0,1.0,1.0,2.0,5.0,12.0,19.0,25.0,28.0,27.0,35.0,22.0,17.0,18.0,13.0,19.0,14.0,17.0,23.0,21.0,23.0,22.0,24.0,2019-10-23
44,10,14.0,13.0,11.0,12.0,11.0,12.0,13.0,17.0,24.0,36.0,26.0,22.0,20.0,17.0,16.0,15.0,17.0,17.0,16.0,17.0,15.0,19.0,25.0,41.0,2019-10-24
44,10,15.0,13.0,5.0,4.0,5.0,7.0,10.0,12.0,21.0,22.0,20.0,20.0,24.0,19.0,21.0,37.0,40.0,30.0,25.0,24.0,24.0,20.0,26.0,75.0,2019-10-25
44,10,26.0,25.0,18.0,36.0,26.0,19.0,11.0,11.0,18.0,22.0,26.0,13.0,9.0,13.0,15.0,14.0,14.0,16.0,22.0,25.0,27.0,27.0,26.0,19.0,2019-10-26
44,10,25.0,27.0,11.0,16.0,16.0,16.0,18.0,20.0,22.0,30.0,29.0,30.0,20.0,25.0,27.0,24.0,20.0,21.0,25.0,25.0,17.0,24.0,31.0,26.0,2019-10-27
44,10,20.0,19.0,12.0,13.0,11.0,15.0,18.0,20.0,26.0,33.0,27.0,34.0,27.0,30.0,32.0,30.0,31.0,27.0,31.0,30.0,28.0,25.0,22.0,20.0,2019-10-28
44,10,17.0,19.0,16.0,13.0,14.0,15.0,14.0,23.0,35.0,32.0,25.0,27.0,26.0,51.0,52.0,46.0,44.0,41.0,37.0,34.0,37.0,44.0,49.0,44.0,2019-10-29
44,10,42.0,36.0,34.0,33.0,28.0,27.0,28.0,43.0,50.0,72.0,70.0,56.0,34.0,30.0,37.0,32.0,41.0,38.0,36.0,44.0,15.0,10.0,18.0,19.0,2019-10-30
44,10,14.0,12.0,11.0,15.0,15.0,16.0,14.0,20.0,36.0,52.0,33.0,34.0,36.0,38.0,45.0,40.0,30.0,27.0,22.0,25.0,18.0,23.0,22.0,18.0,2019-10-31
44,12,23.0,15.0,16.0,16.0,15.0,18.0,23.0,64.0,84.0,88.0,77.0,79.0,91.0,52.0,65.0,52.0,53.0,47.0,61.0,76.0,100.0,93.0,62.0,1.0,2019-10-01
44,12,16.0,15.0,22.0,23.0,15.0,19.0,24.0,66.0,111.0,68.0,57.0,79.0,114.0,84.0,75.0,72.0,87.0,126.0,135.0,94.0,61.0,50.0,50.0,73.0,2019-10-02
44,12,62.0,46.0,30.0,19.0,8.0,6.0,16.0,29.0,48.0,53.0,92.0,62.0,42.0,63.0,76.0,76.0,76.0,80.0,72.0,67.0,69.0,54.0,82.0,105.0,2019-10-03
44,12,127.0,81.0,62.0,51.0,34.0,37.0,50.0,78.0,97.0,98.0,82.0,81.0,96.0,57.0,57.0,77.0,108.0,71.0,48.0,41.0,54.0,72.0,59.0,74.0,2019-10-04
44,12,82.0,67.0,44.0,47.0,33.0,35.0,34.0,54.0,39.0,25.0,47.0,36.0,47.0,40.0,59.0,37.0,35.0,43.0,72.0,51.0,51.0,69.0,50.0,93.0,2019-10-05
44,12,43.0,33.0,64.0,77.0,63.0,55.0,47.0,29.0,27.0,32.0,32.0,21.0,22.0,33.0,38.0,42.0,35.0,39.0,31.0,36.0,34.0,32.0,28.0,29.0,2019-10-06
44,12,25.0,22.0,24.0,18.0,13.0,17.0,30.0,74.0,109.0,90.0,70.0,67.0,55.0,60.0,51.0,49.0,116.0,78.0,74.0,78.0,120.0,111.0,114.0,106.0,2019-10-07
44,12,63.0,30.0,40.0,48.0,60.0,75.0,83.0,158.0,171.0,190.0,166.0,74.0,52.0,41.0,33.0,32.0,34.0,41.0,60.0,63.0,57.0,50.0,45.0,65.0,2019-10-08
44,12,58.0,49.0,38.0,29.0,42.0,49.0,91.0,124.0,146.0,115.0,91.0,99.0,90.0,51.0,48.0,51.0,99.0,107.0,58.0,66.0,53.0,36.0,31.0,106.0,2019-10-09
44,12,32.0,39.0,23.0,21.0,23.0,19.0,18.0,42.0,93.0,159.0,130.0,103.0,110.0,102.0,55.0,53.0,52.0,64.0,62.0,93.0,79.0,46.0,32.0,85.0,2019-10-10
44,12,33.0,40.0,27.0,37.0,28.0,35.0,35.0,65.0,161.0,92.0,138.0,91.0,84.0,81.0,88.0,81.0,67.0,48.0,53.0,56.0,63.0,67.0,88.0,1.0,2019-10-11
44,12,82.0,75.0,55.0,45.0,50.0,65.0,99.0,90.0,80.0,64.0,49.0,69.0,108.0,114.0,89.0,59.0,58.0,55.0,32.0,39.0,28.0,26.0,29.0,28.0,2019-10-12
44,12,23.0,40.0,31.0,22.0,17.0,11.0,16.0,30.0,25.0,28.0,21.0,19.0,21.0,19.0,15.0,12.0,20.0,18.0,22.0,24.0,30.0,24.0,27.0,19.0,2019-10-13
44,12,10.0,13.0,12.0,7.0,6.0,14.0,36.0,54.0,87.0,104.0,135.0,114.0,107.0,75.0,109.0,96.0,134.0,141.0,134.0,144.0,130.0,83.0,76.0,34.0,2019-10-14
44,12,46.0,36.0,4.0,2.0,2.0,3.0,9.0,32.0,46.0,44.0,41.0,30.0,36.0,41.0,35.0,36.0,33.0,46.0,55.0,55.0,40.0,61.0,92.0,89.0,2019-10-15
44,12,57.0,59.0,51.0,54.0,16.0,20.0,50.0,128.0,121.0,119.0,99.0,51.0,103.0,64.0,38.0,37.0,54.0,51.0,66.0,77.0,70.0,53.0,38.0,1.0,2019-10-16
44,12,39.0,27.0,34.0,64.0,84.0,53.0,61.0,229.0,369.0,237.0,566.0,107.0,57.0,93.0,65.0,65.0,69.0,49.0,75.0,97.0,101.0,61.0,42.0,76.0,2019-10-17
44,12,80.0,34.0,30.0,28.0,20.0,14.0,22.0,109.0,48.0,37.0,62.0,57.0,65.0,96.0,97.0,79.0,38.0,26.0,34.0,56.0,68.0,65.0,77.0,100.0,2019-10-18
44,12,166.0,142.0,127.0,115.0,96.0,94.0,103.0,98.0,213.0,204.0,94.0,67.0,67.0,48.0,27.0,23.0,22.0,20.0,22.0,41.0,48.0,53.0,62.0,50.0,2019-10-19
44,12,55.0,56.0,73.0,108.0,30.0,21.0,10.0,15.0,17.0,21.0,18.0,16.0,20.0,15.0,17.0,12.0,15.0,17.0,26.0,24.0,29.0,21.0,25.0,25.0,2019-10-20
44,12,33.0,23.0,13.0,7.0,8.0,16.0,26.0,88.0,96.0,128.0,127.0,108.0,103.0,115.0,110.0,103.0,111.0,98.0,111.0,113.0,71.0,55.0,65.0,1.0,2019-10-21
44,12,55.0,27.0,28.0,25.0,24.0,27.0,29.0,77.0,61.0,53.0,9.0,7.0,50.0,11.0,52.0,47.0,42.0,36.0,47.0,33.0,30.0,18.0,17.0,31.0,2019-10-22
44,12,9.0,17.0,6.0,5.0,11.0,26.0,59.0,108.0,154.0,179.0,171.0,194.0,85.0,59.0,46.0,41.0,61.0,61.0,86.0,65.0,66.0,76.0,68.0,1.0,2019-10-23
44,12,31.0,28.0,26.0,44.0,51.0,52.0,63.0,115.0,191.0,212.0,104.0,100.0,50.0,35.0,34.0,33.0,45.0,44.0,44.0,47.0,63.0,80.0,1.0,1.0,2019-10-24
44,12,97.0,102.0,16.0,6.0,11.0,29.0,45.0,122.0,154.0,103.0,88.0,72.0,74.0,79.0,88.0,195.0,137.0,132.0,109.0,108.0,106.0,74.0,165.0,1.0,2019-10-25
44,12,144.0,144.0,82.0,88.0,140.0,137.0,108.0,129.0,181.0,159.0,102.0,59.0,39.0,56.0,35.0,36.0,25.0,32.0,37.0,56.0,58.0,80.0,79.0,103.0,2019-10-26
44,12,126.0,153.0,1.0,52.0,58.0,48.0,60.0,62.0,72.0,98.0,62.0,87.0,53.0,67.0,32.0,28.0,29.0,28.0,41.0,52.0,67.0,107.0,158.0,136.0,2019-10-27
44,12,111.0,88.0,41.0,33.0,13.0,36.0,65.0,82.0,108.0,98.0,90.0,101.0,69.0,76.0,74.0,67.0,103.0,89.0,105.0,120.0,101.0,66.0,59.0,47.0,2019-10-28
44,12,47.0,35.0,33.0,21.0,25.0,15.0,19.0,152.0,168.0,116.0,58.0,68.0,97.0,167.0,142.0,118.0,121.0,122.0,112.0,110.0,170.0,239.0,269.0,254.0,2019-10-29
44,12,260.0,208.0,244.0,225.0,161.0,196.0,267.0,342.0,390.0,567.0,454.0,295.0,159.0,129.0,142.0,106.0,109.0,98.0,146.0,208.0,127.0,71.0,61.0,59.0,2019-10-30
44,12,42.0,24.0,13.0,14.0,23.0,26.0,65.0,119.0,261.0,289.0,112.0,153.0,148.0,100.0,103.0,119.0,92.0,136.0,138.0,129.0,114.0,96.0,48.0,43.0,2019-10-31
44,14,39.0,42.0,40.0,38.0,37.0,35.0,39.0,23.0,19.0,23.0,38.0,43.0,44.0,68.0,67.0,78.0,81.0,84.0,68.0,52.0,32.0,33.0,40.0,91.0,2019-10-01
44,14,70.0,54.0,50.0,47.0,48.0,46.0,42.0,18.0,10.0,26.0,34.0,38.0,34.0,47.0,53.0,55.0,55.0,47.0,34.0,51.0,52.0,52.0,48.0,23.0,2019-10-02
44,14,30.0,36.0,39.0,42.0,48.0,52.0,47.0,38.0,32.0,32.0,28.0,33.0,47.0,41.0,43.0,53.0,54.0,53.0,47.0,43.0,36.0,38.0,25.0,10.0,2019-10-03
44,14,2.0,11.0,20.0,22.0,32.0,30.0,29.0,23.0,20.0,24.0,31.0,42.0,54.0,63.0,69.0,68.0,55.0,71.0,73.0,65.0,50.0,31.0,37.0,17.0,2019-10-04
44,14,20.0,30.0,49.0,48.0,55.0,43.0,36.0,27.0,33.0,44.0,39.0,46.0,47.0,48.0,40.0,47.0,48.0,43.0,28.0,39.0,37.0,26.0,32.0,28.0,2019-10-05
44,14,28.0,37.0,13.0,5.0,7.0,10.0,10.0,23.0,27.0,29.0,33.0,44.0,46.0,48.0,49.0,42.0,49.0,48.0,54.0,47.0,47.0,46.0,48.0,45.0,2019-10-06
44,14,45.0,42.0,40.0,38.0,40.0,37.0,38.0,24.0,8.0,20.0,31.0,35.0,44.0,44.0,53.0,61.0,47.0,52.0,44.0,36.0,14.0,14.0,11.0,14.0,2019-10-07
44,14,31.0,47.0,31.0,21.0,11.0,10.0,8.0,2.0,2.0,6.0,15.0,38.0,54.0,60.0,65.0,67.0,64.0,61.0,51.0,42.0,46.0,46.0,41.0,24.0,2019-10-08
44,14,21.0,30.0,30.0,35.0,26.0,25.0,9.0,2.0,4.0,16.0,29.0,28.0,51.0,45.0,48.0,2.0,21.0,31.0,41.0,37.0,39.0,40.0,38.0,1.0,2019-10-09
44,14,36.0,29.0,30.0,30.0,30.0,32.0,38.0,25.0,10.0,3.0,10.0,17.0,12.0,22.0,37.0,42.0,41.0,34.0,30.0,22.0,25.0,34.0,40.0,1.0,2019-10-10
44,14,39.0,29.0,34.0,28.0,36.0,36.0,39.0,22.0,4.0,21.0,10.0,21.0,28.0,30.0,28.0,33.0,40.0,44.0,40.0,37.0,29.0,21.0,7.0,16.0,2019-10-11
44,14,4.0,6.0,16.0,19.0,16.0,10.0,1.0,1.0,4.0,18.0,32.0,34.0,32.0,30.0,35.0,50.0,47.0,48.0,58.0,50.0,57.0,59.0,59.0,1.0,2019-10-12
44,14,55.0,47.0,38.0,44.0,49.0,53.0,45.0,33.0,36.0,48.0,56.0,64.0,68.0,70.0,72.0,80.0,71.0,68.0,64.0,61.0,56.0,61.0,59.0,58.0,2019-10-13
44,14,62.0,61.0,58.0,61.0,61.0,53.0,40.0,31.0,19.0,17.0,22.0,42.0,54.0,65.0,59.0,62.0,57.0,44.0,39.0,44.0,41.0,41.0,33.0,43.0,2019-10-14
44,14,30.0,35.0,68.0,71.0,73.0,71.0,65.0,51.0,39.0,44.0,48.0,54.0,54.0,53.0,58.0,58.0,59.0,52.0,45.0,39.0,44.0,39.0,29.0,16.0,2019-10-15
44,14,34.0,30.0,23.0,20.0,46.0,45.0,27.0,7.0,13.0,18.0,25.0,47.0,34.0,53.0,68.0,73.0,67.0,63.0,53.0,40.0,41.0,48.0,54.0,42.0,2019-10-16
44,14,48.0,56.0,47.0,14.0,6.0,32.0,39.0,2.0,2.0,13.0,5.0,40.0,62.0,49.0,61.0,60.0,60.0,70.0,54.0,40.0,29.0,43.0,49.0,33.0,2019-10-17
44,14,26.0,46.0,46.0,46.0,53.0,57.0,50.0,18.0,41.0,46.0,34.0,33.0,35.0,33.0,37.0,44.0,58.0,65.0,61.0,48.0,33.0,35.0,17.0,6.0,2019-10-18
44,14,2.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,5.0,24.0,39.0,36.0,48.0,60.0,64.0,68.0,69.0,66.0,49.0,39.0,34.0,30.0,40.0,2019-10-19
44,14,41.0,27.0,14.0,4.0,46.0,58.0,59.0,50.0,41.0,40.0,44.0,55.0,57.0,62.0,60.0,61.0,66.0,68.0,63.0,61.0,55.0,54.0,49.0,49.0,2019-10-20
44,14,41.0,39.0,47.0,52.0,49.0,46.0,38.0,16.0,16.0,9.0,9.0,12.0,14.0,12.0,13.0,11.0,11.0,28.0,25.0,21.0,36.0,36.0,28.0,22.0,2019-10-21
44,14,20.0,38.0,32.0,34.0,31.0,32.0,38.0,19.0,29.0,43.0,25.0,72.0,74.0,32.0,49.0,50.0,42.0,47.0,45.0,46.0,47.0,54.0,54.0,43.0,2019-10-22
44,14,58.0,56.0,63.0,64.0,57.0,37.0,12.0,7.0,3.0,3.0,6.0,10.0,36.0,48.0,50.0,54.0,47.0,46.0,38.0,37.0,31.0,24.0,23.0,23.0,2019-10-23
44,14,37.0,33.0,31.0,15.0,6.0,9.0,11.0,5.0,2.0,5.0,16.0,24.0,38.0,48.0,47.0,48.0,39.0,38.0,37.0,37.0,27.0,18.0,52.0,50.0,2019-10-24
44,14,5.0,7.0,48.0,52.0,46.0,33.0,24.0,5.0,6.0,14.0,21.0,31.0,34.0,34.0,28.0,12.0,18.0,19.0,12.0,6.0,7.0,15.0,2.0,62.0,2019-10-25
44,14,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,15.0,37.0,55.0,56.0,65.0,67.0,77.0,70.0,66.0,48.0,41.0,22.0,25.0,10.0,2019-10-26
44,14,4.0,1.0,13.0,19.0,14.0,19.0,14.0,10.0,15.0,16.0,45.0,43.0,60.0,48.0,62.0,64.0,68.0,68.0,58.0,47.0,27.0,7.0,1.0,4.0,2019-10-27
44,14,3.0,7.0,39.0,47.0,62.0,41.0,24.0,22.0,17.0,25.0,29.0,24.0,38.0,35.0,38.0,41.0,26.0,24.0,17.0,10.0,10.0,25.0,25.0,30.0,2019-10-28
44,14,27.0,32.0,33.0,49.0,43.0,55.0,50.0,7.0,5.0,17.0,32.0,31.0,24.0,14.0,15.0,23.0,22.0,21.0,17.0,11.0,1.0,1.0,1.0,1.0,2019-10-29
44,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,9.0,23.0,33.0,30.0,37.0,29.0,28.0,14.0,2.0,11.0,28.0,29.0,24.0,2019-10-30
44,14,30.0,41.0,47.0,41.0,31.0,26.0,17.0,2.0,1.0,3.0,15.0,20.0,19.0,40.0,32.0,17.0,26.0,11.0,7.0,7.0,7.0,11.0,34.0,33.0,2019-10-31
50,7,1.0,1.0,1.0,1.0,1.0,1.0,4.0,21.0,82.0,81.0,70.0,28.0,9.0,5.0,11.0,8.0,6.0,4.0,2.0,1.0,1.0,1.0,5.0,22.0,2019-10-01
50,7,1.0,1.0,1.0,1.0,1.0,1.0,3.0,11.0,19.0,17.0,14.0,8.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2019-10-02
50,7,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,7.0,11.0,7.0,7.0,17.0,6.0,4.0,3.0,7.0,3.0,3.0,3.0,18.0,20.0,16.0,2019-10-03
50,7,15.0,10.0,1.0,1.0,1.0,1.0,2.0,11.0,33.0,30.0,18.0,3.0,5.0,2.0,2.0,1.0,2.0,7.0,4.0,1.0,1.0,2.0,3.0,41.0,2019-10-04
50,7,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,14.0,2019-10-05
50,7,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,6.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2019-10-06
